Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
LiuSelectedDataFirstTerm,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,54.0,42.0,0.0,56.25,43.75,0.0,0.1846309403437816,0.32437338928562093,0.4568322429131829,84.92506386936252,104.43536699136723,130.12450069157816,7625.169257304162,-7495.044756612584,1.355463548870606,79.42884643025168,-78.07338288138108,27.830855855793438,0.2899047484978483,2060.4267420270153,0.8431372549019608,43.0,0.6222222222222222,28.0,0.37777777777777777,17.0,0.1568627450980392,8.0,0.6056338028169014,0.8431372549019608,0.7049180327868853,0.6714596949891067,0.5625,0.3904027407125006,0.6095972592874994,0.4375,0.5275444623761084,0.5625,0.518429053387245,0.6408034207720873,0.047,0.0,0.046875,0.0,32837.0,89035.0,11770.0,'Number of leaves: 74\nSize of the tree: 147\n',147.0,74.0,74.0
LiuSelectedDataFirstTerm,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,53.0,43.0,0.0,55.208333333333336,44.791666666666664,0.0,0.1407160699417153,0.31645297769817055,0.4539128618483526,82.85139974599765,103.76797400931989,130.12450069157816,3347.0233712150866,-3216.8988705235083,1.355463548870606,34.864826783490486,-33.509363234619876,27.231782738347643,0.2836644035244546,2016.0750239910835,0.8235294117647058,42.0,0.6666666666666666,30.0,0.3333333333333333,15.0,0.17647058823529413,9.0,0.5833333333333334,0.8235294117647058,0.6829268292682927,0.6823529411764706,0.5520833333333334,0.42233368280594735,0.5776663171940526,0.4479166666666667,0.5260416666666666,0.5520833333333334,0.5118849646288671,0.664944719786504,0.047,0.0,0.046875,0.0,33238.0,89035.0,11770.0,'Number of leaves: 75\nSize of the tree: 149\n',149.0,75.0,75.0
LiuSelectedDataFirstTerm,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.1313090689724512,0.3365775050412758,0.4722607048515892,88.12025602831449,107.96243214415684,130.12450069157816,9775.452839499649,-9645.32833880807,1.355463548870606,101.827633744788,-100.4721701959174,20.623192529089,0.2148249221780104,1526.815330907663,0.7647058823529411,39.0,0.5333333333333333,24.0,0.4666666666666667,21.0,0.23529411764705882,12.0,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.6943355119825708,0.53125,0.389783485830474,0.610216514169526,0.46875,0.4929315476190476,0.53125,0.5046905458089669,0.6261738882181839,0.031,0.0,0.03125,0.0,33238.0,89035.0,11770.0,'Number of leaves: 75\nSize of the tree: 149\n',149.0,75.0,75.0
LiuSelectedDataFirstTerm,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.12568306010928962,0.3482149628363651,0.48443347418497335,91.16708995233508,110.7452209082039,130.12450069157816,7646.216989621154,-7516.092488929577,1.355463548870606,79.64809364188703,-78.29263009301643,17.132646606286112,0.17846506881548033,1268.39661030194,0.7647058823529411,39.0,0.5777777777777777,26.0,0.4222222222222222,19.0,0.23529411764705882,12.0,0.6,0.7647058823529411,0.6724137931034482,0.610239651416122,0.53125,0.40144104502901684,0.5985589549709832,0.46875,0.4938301282051282,0.53125,0.502597787513347,0.5935627100365711,0.031,0.0,0.03125,0.0,32035.0,89035.0,11770.0,'Number of leaves: 72\nSize of the tree: 143\n',143.0,72.0,72.0
LiuSelectedDataFirstTerm,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.14506233920443304,0.3512232735106462,0.45034173919747894,91.95470380905391,102.95158788421433,130.12450069157816,8695.069453155169,-8564.944952463591,1.355463548870606,90.57364013703301,-89.21817658816241,19.007273246751822,0.19799242965366481,1407.1825276788848,0.7058823529411765,36.0,0.4888888888888889,22.0,0.5111111111111111,23.0,0.29411764705882354,15.0,0.6206896551724138,0.7058823529411765,0.6605504587155964,0.6640522875816993,0.53125,0.3733603909857246,0.6266396090142754,0.46875,0.49546107628004177,0.53125,0.5117630194279547,0.6544411482822892,0.032,0.0,0.03125,0.0,20005.0,89035.0,11770.0,'Number of leaves: 42\nSize of the tree: 83\n',83.0,42.0,42.0
LiuSelectedDataFirstTerm,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,48.0,48.0,0.0,50.0,50.0,0.0,0.0728370221327968,0.34972243252825624,0.49760260462032657,91.56176462076867,113.75578548920409,130.12450069157816,16204.505992067378,-16074.3814913758,1.355463548870606,168.79693741736853,-167.44147386849792,18.39048504697059,0.1915675525726103,1361.5192930453222,0.803921568627451,41.0,0.6666666666666666,30.0,0.3333333333333333,15.0,0.19607843137254902,10.0,0.5774647887323944,0.803921568627451,0.6721311475409837,0.6145969498910675,0.5,0.42838988435633496,0.571610115643665,0.5,0.43525039123630677,0.5,0.4466530054644809,0.589613823936403,0.047,0.0,0.046875,0.0,30030.0,89035.0,11770.0,'Number of leaves: 67\nSize of the tree: 133\n',133.0,67.0,67.0
LiuSelectedDataFirstTerm,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,57.0,39.0,0.0,59.375,40.625,0.0,0.25090036014405764,0.3156172953375812,0.4550347237162046,82.86452565358404,104.3529812951165,129.56027494868516,6557.138087548809,-6427.577812600124,1.349586197382137,68.3035217453001,-66.95393554791796,29.74112871984713,0.3098034241650743,2200.7850872569556,0.75,39.0,0.4090909090909091,18.0,0.5909090909090909,26.0,0.25,13.0,0.6842105263157895,0.75,0.7155963302752295,0.6800699300699301,0.59375,0.3325483359476233,0.6674516640523768,0.40625,0.572581627680312,0.59375,0.5756641294485332,0.6557028106458433,0.062,0.0,0.0625,0.0,43263.0,89035.0,11770.0,'Number of leaves: 100\nSize of the tree: 199\n',199.0,100.0,100.0
LiuSelectedDataFirstTerm,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,56.0,39.0,0.0,58.94736842105263,41.05263157894737,0.0,0.24464831804281337,0.3234489882815496,0.4537284254019317,85.37469949689385,104.68156763293958,126.2945818234773,6558.150881632294,-6431.856299808816,1.3294166507734453,69.03316717507678,-67.70375052430333,23.39882161031932,0.2463033853717823,1728.6267753742832,0.75,39.0,0.37209302325581395,16.0,0.627906976744186,27.0,0.25,13.0,0.7090909090909091,0.75,0.7289719626168225,0.7202593917710197,0.5894736842105263,0.31955374520938257,0.6804462547906175,0.4105263157894737,0.5571398192450825,0.5894736842105263,0.5728508186353735,0.6642313943455666,0.031,0.0,0.03125,0.0,28827.0,89136.0,11669.0,'Number of leaves: 64\nSize of the tree: 127\n',127.0,64.0,64.0
LiuSelectedDataFirstTerm,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,60.0,35.0,0.0,63.1578947368421,36.8421052631579,0.0,0.3259679708088383,0.30852969925548546,0.4324759024206767,81.43673752003092,99.77830987503721,126.2945818234773,4403.044160525338,-4276.749578701861,1.3294166507734453,46.34783326868777,-45.01841661791432,30.145726806020463,0.31732344006337326,2227.0655927828193,0.8269230769230769,43.0,0.37209302325581395,16.0,0.627906976744186,27.0,0.17307692307692307,9.0,0.7288135593220338,0.8269230769230769,0.7747747747747747,0.7960644007155635,0.631578947368421,0.28655416658306077,0.7134458334169392,0.3684210526315789,0.6143430610424365,0.631578947368421,0.6195531394772381,0.7115606878423661,0.031,0.0,0.03125,0.0,29228.0,89136.0,11669.0,'Number of leaves: 65\nSize of the tree: 129\n',129.0,65.0,65.0
LiuSelectedDataFirstTerm,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,51.0,44.0,0.0,53.68421052631579,46.31578947368421,0.0,0.1889794334497478,0.33789086177778005,0.4888076193488059,88.55894609798784,111.87986440064073,128.65658798814323,10865.070898753196,-10736.414310765053,1.3542798735594024,114.3691673552968,-113.01488748173739,20.866634088350416,0.2196487798773728,1544.6832093135615,0.6274509803921569,32.0,0.38636363636363635,17.0,0.6136363636363636,27.0,0.37254901960784315,19.0,0.6530612244897959,0.6274509803921569,0.64,0.6200980392156863,0.5368421052631579,0.342685008743477,0.657314991256523,0.4631578947368421,0.5407569676069873,0.5368421052631579,0.5377309941520468,0.5982167690199461,0.047,0.0,0.046875,0.0,39654.0,89136.0,11669.0,'Number of leaves: 91\nSize of the tree: 181\n',181.0,91.0,91.0
LiuSelectedDataFirstTerm,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,53.0,43.0,0.0,55.208333333333336,44.791666666666664,0.0,0.14107365792759058,0.3261470273188763,0.4689111014593236,85.62908025429493,107.53524698078914,129.5602749486849,9765.01771472732,-9635.457439778636,1.3495861973821344,101.71893452840959,-100.36934833102747,26.872028086550582,0.2799169592349019,1988.477277856809,0.8076923076923077,42.0,0.6136363636363636,27.0,0.38636363636363635,17.0,0.19230769230769232,10.0,0.6086956521739131,0.8076923076923077,0.6942148760330579,0.5963723776223776,0.5520833333333334,0.419283087817409,0.580716912182591,0.4479166666666667,0.5310235507246377,0.5520833333333334,0.5200911196724595,0.5996959999943168,0.047,0.0,0.046875,0.0,37649.0,89035.0,11770.0,'Number of leaves: 86\nSize of the tree: 171\n',171.0,86.0,86.0
LiuSelectedDataFirstTerm,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,58.0,38.0,0.0,60.416666666666664,39.583333333333336,0.0,0.2648125755743651,0.30165058029267783,0.4311739681791668,79.19759980943229,98.88100114399988,129.5602749486849,5472.645123382649,-5343.084848433964,1.3495861973821344,57.00672003523593,-55.65713383785379,34.094085021207995,0.3551467189709166,2522.8953004824284,0.8269230769230769,43.0,0.45454545454545453,20.0,0.5454545454545454,24.0,0.17307692307692307,9.0,0.6825396825396826,0.8269230769230769,0.7478260869565218,0.7237762237762237,0.6041666666666666,0.3310302007320012,0.6689697992679987,0.3958333333333333,0.5749559082892416,0.6041666666666666,0.5820704145877881,0.7011539816772374,0.046,0.0,0.046875,0.0,32035.0,89035.0,11770.0,'Number of leaves: 72\nSize of the tree: 143\n',143.0,72.0,72.0
LiuSelectedDataFirstTerm,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,46.0,50.0,0.0,47.916666666666664,52.083333333333336,0.0,0.10714285714285715,0.35980329002004163,0.5058819110370744,94.46544722531752,116.01375202502946,129.5602749486849,11938.050288668037,-11808.490013719353,1.3495861973821344,124.35469050695872,-123.0051043095766,16.56530995762417,0.1725553120585851,1225.8003878716213,0.6346153846153846,33.0,0.5227272727272727,23.0,0.4772727272727273,21.0,0.36538461538461536,19.0,0.5892857142857143,0.6346153846153846,0.611111111111111,0.5994318181818182,0.4791666666666667,0.378863181704517,0.621136818295483,0.5208333333333334,0.47691949254449256,0.4791666666666667,0.4694113756613756,0.5703864709074996,0.047,0.0,0.046875,0.0,37248.0,89035.0,11770.0,'Number of leaves: 85\nSize of the tree: 169\n',169.0,85.0,85.0
LiuSelectedDataFirstTerm,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,54.0,42.0,0.0,56.25,43.75,0.0,0.18922179770762113,0.31003795251900873,0.46834655640084943,81.17186486101924,107.06762768091453,130.12450069157828,10845.568597170584,-10715.444096479006,1.355463548870607,112.97467288719359,-111.61920933832299,28.897773849894477,0.3010184776030675,2139.414839913268,0.7450980392156863,38.0,0.5555555555555556,25.0,0.4444444444444444,20.0,0.2549019607843137,13.0,0.6031746031746031,0.7450980392156863,0.6666666666666666,0.6257080610021787,0.5625,0.38244747320709965,0.6175525267929004,0.4375,0.5443948412698413,0.5625,0.5439814814814815,0.6193363373858036,0.047,0.0,0.046875,0.0,44065.0,89035.0,11770.0,'Number of leaves: 102\nSize of the tree: 203\n',203.0,102.0,102.0
LiuSelectedDataFirstTerm,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,57.0,39.0,0.0,59.375,40.625,0.0,0.24500907441016334,0.30562776977858624,0.44644153075353327,80.01722313245209,102.05997021382211,130.12450069157828,7617.699919210115,-7487.575418518537,1.355463548870607,79.35104082510536,-77.99557727623476,33.57544962938687,0.3497442669727799,2485.721411171366,0.803921568627451,41.0,0.5777777777777777,26.0,0.4222222222222222,19.0,0.19607843137254902,10.0,0.6119402985074627,0.803921568627451,0.6949152542372882,0.6620915032679738,0.59375,0.37511146058372513,0.6248885394162748,0.40625,0.5817897121535182,0.59375,0.5711646128864868,0.6473393087855297,0.031,0.0,0.03125,0.0,35243.0,89035.0,11770.0,'Number of leaves: 80\nSize of the tree: 159\n',159.0,80.0,80.0
LiuSelectedDataFirstTerm,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,60.0,36.0,0.0,62.5,37.5,0.0,0.31537242472266247,0.3176468130119057,0.4406705057355738,83.16396095976354,100.74066947483838,130.12450069157828,9759.247380466208,-9629.12287977463,1.355463548870607,101.65882687985633,-100.30336333098573,32.363671244745895,0.33712157546610305,2396.0087339162465,0.8627450980392157,44.0,0.4222222222222222,19.0,0.5777777777777777,26.0,0.13725490196078433,7.0,0.6984126984126984,0.8627450980392157,0.7719298245614035,0.7540305010893246,0.625,0.302083068581353,0.697916931418647,0.375,0.5996775793650794,0.625,0.602796052631579,0.681954791834343,0.031,0.0,0.03125,0.0,32436.0,89035.0,11770.0,'Number of leaves: 73\nSize of the tree: 145\n',145.0,73.0,73.0
LiuSelectedDataFirstTerm,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,56.0,40.0,0.0,58.333333333333336,41.666666666666664,0.0,0.2588303416328895,0.32013853294976674,0.47158311460907665,83.81632481529881,107.80752979927126,130.12450069157828,14054.46327688815,-13924.338776196571,1.355463548870607,146.40065913425155,-145.04519558538095,29.96696879878764,0.31215592498737127,2218.571509638216,0.6862745098039216,35.0,0.3333333333333333,15.0,0.6666666666666666,30.0,0.3137254901960784,16.0,0.7,0.6862745098039216,0.693069306930693,0.7122004357298475,0.5833333333333334,0.31697166094802387,0.6830283390519761,0.4166666666666667,0.594435975609756,0.5833333333333334,0.5825571043946499,0.6502521321359483,0.031,0.0,0.03125,0.0,42060.0,89035.0,11770.0,'Number of leaves: 97\nSize of the tree: 193\n',193.0,97.0,97.0
LiuSelectedDataFirstTerm,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,51.0,44.0,0.0,53.68421052631579,46.31578947368421,0.0,0.16266025641025644,0.33993609241473,0.48316891516672633,89.47167020684705,111.11586640752857,126.85880756637064,10848.191745547998,-10721.332937981628,1.335355869119691,114.19149205839997,-112.85613618928029,20.359434826995045,0.21430984028415836,1504.813944409656,0.6862745098039216,35.0,0.4318181818181818,19.0,0.5681818181818182,25.0,0.3137254901960784,16.0,0.6481481481481481,0.6862745098039216,0.6666666666666666,0.6742424242424242,0.5368421052631579,0.3651719149883164,0.6348280850116836,0.4631578947368421,0.5269005847953216,0.5368421052631579,0.5305263157894736,0.6119658024553984,0.032,0.0,0.03125,0.0,33238.0,89136.0,11669.0,'Number of leaves: 75\nSize of the tree: 149\n',149.0,75.0,75.0
LiuSelectedDataFirstTerm,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,53.0,42.0,0.0,55.78947368421053,44.21052631578947,0.0,0.14816396242527743,0.33999007482302934,0.4525563433275683,89.48587845463274,104.07579752872458,126.85880756637064,5488.135638577523,-5361.276831011152,1.335355869119691,57.769848827131824,-56.43449295801213,20.62945814207842,0.2171521909692465,1524.7720057854274,0.8235294117647058,42.0,0.6363636363636364,28.0,0.36363636363636365,16.0,0.17647058823529413,9.0,0.6,0.8235294117647058,0.6942148760330579,0.6160873440285205,0.5578947368421052,0.4124754274693075,0.5875245725306925,0.4421052631578947,0.5212280701754386,0.5578947368421052,0.5188376217084352,0.5851031119023775,0.032,0.0,0.03125,0.0,23614.0,89136.0,11669.0,'Number of leaves: 51\nSize of the tree: 101\n',101.0,51.0,51.0
LiuSelectedDataFirstTerm,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,58.0,37.0,0.0,61.05263157894737,38.94736842105263,0.0,0.25561202880135536,0.31712226846086944,0.42836111881508576,83.11563601139264,98.04467440868588,128.65658798814314,5471.286753013589,-5342.630165025446,1.3542798735594015,57.59249213698515,-56.23821226342575,28.51632108473183,0.300171800891914,2110.9625148203168,0.9019607843137255,46.0,0.6136363636363636,27.0,0.38636363636363635,17.0,0.09803921568627451,5.0,0.6301369863013698,0.9019607843137255,0.7419354838709677,0.716131907308378,0.6105263157894737,0.37421089543355185,0.6257891045664481,0.3894736842105263,0.5893116352525148,0.6105263157894737,0.5647013983861795,0.6730362704341286,0.031,0.0,0.03125,0.0,28426.0,89136.0,11669.0,'Number of leaves: 63\nSize of the tree: 125\n',125.0,63.0,63.0
LiuSelectedDataFirstTerm,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.13961362278430595,0.3326523179972738,0.4783185127973049,87.0925923190774,109.34729366780869,130.12450069157816,12985.08414814533,-12854.959647453752,1.355463548870606,135.2612932098472,-133.9058296609766,22.901194709295826,0.23855411155516484,1695.4647118255311,0.7058823529411765,36.0,0.5333333333333333,24.0,0.4666666666666667,21.0,0.29411764705882354,15.0,0.6,0.7058823529411765,0.6486486486486486,0.5799564270152505,0.53125,0.389783485830474,0.610216514169526,0.46875,0.504233870967742,0.53125,0.5131552006552007,0.5880582074878921,0.063,0.0,0.0625,0.0,42461.0,89035.0,11770.0,'Number of leaves: 98\nSize of the tree: 195\n',195.0,98.0,98.0
LiuSelectedDataFirstTerm,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,51.0,45.0,0.0,53.125,46.875,0.0,0.15077648908983687,0.3279822842170808,0.48139676983126345,85.86991829539,110.05100691927528,130.12450069157816,9784.252824048897,-9654.12832335732,1.355463548870606,101.91930025050935,-100.56383670163875,25.407773114446922,0.2646643032754888,1881.0364816525682,0.6862745098039216,35.0,0.5333333333333333,24.0,0.4666666666666667,21.0,0.3137254901960784,16.0,0.5932203389830508,0.6862745098039216,0.6363636363636364,0.6429193899782135,0.53125,0.389783485830474,0.610216514169526,0.46875,0.5177772733387139,0.53125,0.5206662210338681,0.6280390438570481,0.047,0.0,0.046875,0.0,41258.0,89035.0,11770.0,'Number of leaves: 95\nSize of the tree: 189\n',189.0,95.0,95.0
LiuSelectedDataFirstTerm,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,53.0,43.0,0.0,55.208333333333336,44.791666666666664,0.0,0.18995290423861863,0.3336645389742397,0.4882910218983685,87.35760459800711,111.6270860072304,130.12450069157816,15135.451550048127,-15005.327049356549,1.355463548870606,157.66095364633466,-156.30549009746406,21.905557203327085,0.22818288753465713,1621.7537863228201,0.7647058823529411,39.0,0.4666666666666667,21.0,0.5333333333333333,24.0,0.23529411764705882,12.0,0.65,0.7647058823529411,0.7027027027027027,0.6498910675381263,0.5520833333333334,0.35081252382767825,0.6491874761723219,0.4479166666666667,0.5276041666666667,0.5520833333333334,0.5353478478478478,0.605226512969317,0.047,0.0,0.046875,0.0,44867.0,89035.0,11770.0,'Number of leaves: 104\nSize of the tree: 207\n',207.0,104.0,104.0
LiuSelectedDataFirstTerm,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,50.0,46.0,0.0,52.083333333333336,47.916666666666664,0.0,0.10134310134310141,0.3456007624797151,0.48300130505048305,90.48265917105319,110.41781602057951,130.12450069157816,7640.906524104982,-7510.782023413404,1.355463548870606,79.59277629276023,-78.23731274388963,18.83944026089751,0.19624416938434908,1394.7571975330827,0.7647058823529411,39.0,0.5111111111111111,23.0,0.4888888888888889,22.0,0.23529411764705882,12.0,0.6290322580645161,0.7647058823529411,0.6902654867256637,0.6549019607843137,0.5208333333333334,0.39946255347989995,0.6005374465201,0.4791666666666667,0.4594989079301075,0.5208333333333334,0.4864174701712675,0.6020686395984242,0.047,0.0,0.046875,0.0,37248.0,89035.0,11770.0,'Number of leaves: 85\nSize of the tree: 169\n',169.0,85.0,85.0
LiuSelectedDataFirstTerm,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,52.0,44.0,0.0,54.166666666666664,45.833333333333336,0.0,0.2009080590238365,0.332645436833691,0.48455036492782555,87.09079074325132,110.77194303173403,130.12450069157816,10852.511697019565,-10722.387196327987,1.355463548870606,113.0469968439538,-111.6915332950832,23.712232218476487,0.24700241894246341,1755.5089800062005,0.6078431372549019,31.0,0.3111111111111111,14.0,0.6888888888888889,31.0,0.39215686274509803,20.0,0.6888888888888889,0.6078431372549019,0.6458333333333334,0.6509803921568628,0.5416666666666666,0.3207533782352692,0.6792466217647308,0.4583333333333333,0.5453703703703704,0.5416666666666666,0.5384114583333334,0.6341889455458127,0.047,0.0,0.046875,0.0,43263.0,89035.0,11770.0,'Number of leaves: 100\nSize of the tree: 199\n',199.0,100.0,100.0
LiuSelectedDataFirstTerm,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,50.0,46.0,0.0,52.083333333333336,47.916666666666664,0.0,0.09748620478234221,0.3588276419417696,0.4875244667795737,93.94562382910114,111.4518456068595,130.12450069157816,5518.358023723672,-5388.233523032094,1.355463548870606,57.482896080454914,-56.12743253158431,12.410064421028954,0.12927150438571827,918.7654427825745,0.7843137254901961,40.0,0.6222222222222222,28.0,0.37777777777777777,17.0,0.21568627450980393,11.0,0.5882352941176471,0.7843137254901961,0.6722689075630252,0.50239651416122,0.5208333333333334,0.41907538018384377,0.5809246198161563,0.4791666666666667,0.47599637681159424,0.5208333333333334,0.484178297755884,0.4927865234181952,0.047,0.0,0.046875,0.0,28025.0,89035.0,11770.0,'Number of leaves: 62\nSize of the tree: 123\n',123.0,62.0,62.0
LiuSelectedDataFirstTerm,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,861.0,96.0,61.0,35.0,0.0,63.541666666666664,36.458333333333336,0.0,0.324487334137515,0.3152799357888166,0.43746375715946184,82.77595275407552,100.32343662771555,129.56027494868516,3338.6556670163636,-3209.0953920676784,1.349586197382137,34.77766319808712,-33.42807700070498,31.1138150533091,0.3241022401386365,2302.361178757092,0.7692307692307693,40.0,0.38636363636363635,17.0,0.6136363636363636,27.0,0.23076923076923078,12.0,0.7017543859649122,0.7692307692307693,0.7339449541284404,0.6619318181818182,0.6354166666666666,0.3121028836754643,0.6878971163245357,0.3645833333333333,0.6661529951003635,0.6354166666666666,0.6218297296521228,0.6443268309975221,0.047,0.0,0.046875,0.0,28426.0,89035.0,11770.0,'Number of leaves: 63\nSize of the tree: 125\n',125.0,63.0,63.0
LiuSelectedDataFirstTerm,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,52.0,43.0,0.0,54.73684210526316,45.26315789473684,0.0,0.16462167689161558,0.3195648303263998,0.47857118285239536,84.34947193324871,110.4131432818219,126.2945818234773,16195.590970917036,-16069.296389093559,1.3294166507734453,170.47990495702143,-169.15048830624798,26.545339708403567,0.2794246285095112,1961.0810213244051,0.6923076923076923,36.0,0.5581395348837209,24.0,0.4418604651162791,19.0,0.3076923076923077,16.0,0.6,0.6923076923076923,0.6428571428571429,0.580948121645796,0.5473684210526316,0.4026867588337982,0.5973132411662019,0.45263157894736844,0.5359398496240602,0.5473684210526316,0.5377880184331797,0.5759867166964304,0.047,0.0,0.046875,0.0,46070.0,89136.0,11669.0,'Number of leaves: 107\nSize of the tree: 213\n',213.0,107.0,107.0
LiuSelectedDataFirstTerm,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,53.0,42.0,0.0,55.78947368421053,44.21052631578947,0.0,0.19459023011707705,0.3310682672915957,0.46922952244033406,87.38581617814144,108.2578900477692,126.2945818234773,11904.609684281631,-11778.315102458155,1.3294166507734453,125.31168088717507,-123.98226423640163,24.710818510506492,0.26011387905796307,1825.5527235541435,0.7692307692307693,40.0,0.5116279069767442,22.0,0.4883720930232558,21.0,0.23076923076923078,12.0,0.6451612903225806,0.7692307692307693,0.7017543859649122,0.646690518783542,0.5578947368421052,0.36403274675441943,0.6359672532455806,0.4421052631578947,0.5340021608272881,0.5578947368421052,0.5370505210394407,0.6106457049982945,0.047,0.0,0.03125,0.0,35644.0,89136.0,11669.0,'Number of leaves: 81\nSize of the tree: 161\n',161.0,81.0,81.0
LiuSelectedDataFirstTerm,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01510151426E7,862.0,95.0,49.0,46.0,0.0,51.578947368421055,48.421052631578945,0.0,0.10597381342062204,0.3525267661647937,0.4903769821159668,92.39491923110346,112.23906521223874,128.65658798814323,9784.97735095542,-9656.320762967276,1.3542798735594024,102.99976158900442,-101.64548171544502,15.936059201674603,0.16774799159657477,1179.6901679124444,0.7254901960784313,37.0,0.5,22.0,0.5,22.0,0.27450980392156865,14.0,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.608957219251337,0.5157894736842106,0.3907171496726387,0.6092828503273613,0.4842105263157895,0.47087421944692237,0.5157894736842106,0.4912918660287081,0.5705519002643806,0.031,0.0,0.03125,0.0,33238.0,89136.0,11669.0,'Number of leaves: 75\nSize of the tree: 149\n',149.0,75.0,75.0
